business_id,stars,text,name
zsQ1_PNV3KN0EWhAE-WV9g,5,Great food and beautiful lush desert atmosphere in this former home. Loved eating outside on patio listening to birds and soaking in the great ambience!,Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,1,"Will update because my previous review was for lunch.  Have since been here for breakfast in hopes it would be delicious, but the eggs benedict was awful.  The English muffin was badly charred and scraped but some scrapings were still on the plate and the burned taste still there.  The Hollandaise sauce had no flavor.  The fruit bowl was pretty terrible too as there were more grape stems than grapes and the citrus slices were mostly the peel. Coffee tasted instant. I complained to the server who apologized but nothing was done.  I still love the park itself and recommend it to visitors and residents alike, but the food remains a disappointment and it's doubtful we'll go back unless they change management.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,The food is seriously delicious and creative! The prickly pear lemonade is amazing and the eggs Benedict was great:) service was wonderful and Stacie the manager is so much fun! Happy Tucson is home to this beautiful gem of a restaurant!,Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"After touring the park, we decided to drop by and check out the cafe. We came the day after Christmas, so it seemed like they were a bit overstaffed. The hostess asked if we'd be OK waiting a bit before being seated to give the staff time to get caught up. That was alright with us because we could check out the gift shop while we waited.

After we were seated, however, we got a weird mix-up with waiters. Will came by to take our drink orders, and a couple of minutes later Haley came by and started introducing herself and giving her spiel. We asked what happened to Will and she simply stated that ""I'll be taking care of you."" She then proceeded to take our drink orders until we pointed out that Will had already taken them. She awkwardly bowed out at that point.

Will came back about 5 minutes later with our Prickly Pear Lemonades (a novelty, a taste that's not for everyone). He took our food orders, but we ended up waiting for nearly 45 minutes before our food arrived. I had a quesadilla, which was alright. My wife had a vegetarian fry bread tostada that I considered far superior.

For the service we received and the mediocrity of the food, I consider the restaurant fairly overpriced. It is nice to taste the local cuisine, but I feel like it can be done cheaper and with less of a wait elsewhere.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"This is my new favorite brunch spot. Great food, great service, bottomless mimosas, beautiful setting. Need I say more? How about savory and sweet blue corn and green chili waffles with moist fried chicken and vanilla chiltepin syrup? Or huevos rancheros on a pillow of fry bread and perfectly seasoned smashed potatoes on the side. I'm drooling just thinking about it again. There were many more items on the menu we wanted to try. Guess we'll just have to go back. Yay!  This made my birthday weekend extra special. Thank you.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"I was suggested to stop by for breakfast or lunch by the Concierge at the Omni National Resort, and must say was very impressed by the entire experience. The actual restaurant is inside a outdoor garden, and surrounded by beautiful desert vegetation. The food was incredibly good, we had items off the breakfast menu, which we actually were too late for, but our waiter ask the cooks if they could make an exception... Which they did. 

The outdoor seating area is great, while you wait for your food you can get up and walk around on the walking paths where you can read the signs next to most the plants that describe the species. There is hummingbirds all over the place, which is a main attraction for people to visit the location. 

In summation, the location is great with a very unique and peaceful atmosphere. The service, from our one experience was outstanding,  and the food was very good and seemed very fresh. Their menu has alot of selections, with unique options, but the chefs selections are still grounded in the basics.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"A beautiful place to dine, especially in the garden. The food is very good, and maybe a bit pricey, but the biggest draw for us is the vegetarian/Vegan menu section. Breakfast was delicious and very fresh.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"The host was Friendly, the food we ordered was an upscale spin on ethnic favorites. The prickly pear margarita was the star of the show. It was beautiful to look at and to taste.
My dear one ordered the chicken and waffles. A bluecorn and green chili waffle and a crispy fried chicken breast. I was sceptical I am a purest but this was really good. The chilis had a kick to them. It was her first time having calabacitas and it was a great example of the dish.
I had the quesadilla yum a great need of flavors.
The back patio is parade adjacent
surrounded by mature trees and gorgeous blooms.
My first visit but definitely not my last.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"This place is fabulous!!! It is a cozy little place with beautiful scenery. I haven't eaten outside yet because I hate the heat (I'll do outside dining in the winter!), but the inside is adorable and very comfy-just like you went to your friends for a bite to eat. All of the food I have had was very yummy-my husband loves their eggs benedict. They have a prickly pear lemonade that I can down like there is no tomorrow. The hubby, my family, & I will be frequenting this eatery often!",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"I recently moved from a suburb of NYC, where fabulous restaurants were in abundance. We have been a bit disappointed with many restaurants in Tucson. However,after having an amazing meal for lunch at Tohono Chul, I decided to bring my boyfriend for his birthday during their Thursday night music specials. Again, the food was absolutely delicious. The chile relleno is absolutely fantastic. Give this place another shot! Delicious food and a vey nice atmosphere.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"Stopped here for lunch after a playdate with the kiddos to explore the gardens. Our party consisted of 2 adults, 2 toddlers, and 1 infant. Had the restaurant been crowded, I would have understood trying to cram all of us into a single table. However, we were seated at a table in the corner next to the kitchen and next to us, sat an empty table that could have been combined with ours to give us a little more breathing room, especially with the long reach of the infant. The food was good. The prickly pear lemonade was a nice treat that everyone enjoyed, especially the two little girls, who marveled at the ""pretty pink color"". What was not so good was the price tag. 1 adult meal (sandwich/soup combo) and 2 kids meals (cheese quesadilla and mac and cheese) with tax and tip was almost $60. Service was a little spotty, but not horrible. Food delivery was prompt, but only saw the waiter once and then seemed to have a little trouble splitting our tab, took him 3 tries to get the right checks. With the prices, not a place that I can afford to eat at often, but would be a good contender for special events (Mother's Day, Easter, etc).",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,2,"Being a big fan of the now-closed Tea Room, we decided to taste the new offerings by the Garden Bistro.  It's still the same pleasant surroundings, but we still have to wait until they open the old eating areas (still under construction) later this summer.  The staff was pleasant enough (although we badly miss the previous wait staff), but for a Wed. morning when there was only one other table being served, the service was decidedly slow.  OK, we can take that because the surroundings make a wait painless.
Now the food (breakfast).  It seems like they paid more attention to the fancy names on the menu, and much less to the food.  We both had the ""Platillo Americano"" and despite the sophisticated name we were served ordinary bacon and eggs.  They listed ""Texas Toast"" as an option and it was simply an ordinary two slices of only slightly crisp, and untoasted bread.  Please, look up how it's usually made (thick toast, buttered before sautéing and browned!  The bacon, nothing special despite its name ""brown sugar pepper mill bacon"", and the potatoes were mushy and over salted.
We realize that starting up new in a new locale is not easy, and being customers of the old ""Tea Room"" fare one can't help but compare.  It's not good, and that hurts.  We've loved the place since we discovered it after moving here, and have taken many guests here for lunch and breakfast.  Sadly, we'll wait until we see if they change with time.  At least make the food as good tasting as the pretentiously named foods.  With apologies to the Bard, ""A breakfast by any other name is still just a breakfast"".",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"The Tohono Chul grounds are beautiful and this little bistro is a perfect compliment. I was here recently for a brunch with a large group and we had a good time. The private rooms are quite nice although my only complaint is that you cannot see more of the beautiful plants, cacti etc. from inside the private room. The brunch was served buffet style and was not bad although they had few options available.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"We came here with friends, and were captivated by the food and the setting. The service was prompt, the quality of the food was outstanding, and helping you beat these views.  A small but important factor, At least to me, is the fact they got their portion sizes correct. Sometimes restaurants serve way too much at lunch. Not only was the food fresh and high-quality but the portion sizes were perfect. We had tacos and the incredible salmon salad. If you are even in this area you should go to this bistro even if you don't have time to go to the cactus garden.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"Had the prickly pear mimosas and their brunch. Everything was tasty and it's a lovely atmosphere. The service is prompt. A little pricey but it really is all about the environment. I'm sad they don't have the tea room there but this is not a bad option. It would be nice for Mother's Day. I think the chairs outside are a little uncomfortable and it can get a smidge buggy, but all in all pretty great.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,Wonderful american cuisine with good ideas. Things taste light but flavorful. There is little abuse on deep-fry and over-seasoning. All balances are just right on flavor and nutrition grounds. Atmosphere is garden like and cleanly kept. Good lighting and service as well. A must come location even with an hour driving. They also provide things with prickly pear syrup which tastes amazing,Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,2,"Beautiful location and interesting menu.  We brought friends here for Sunday Brunch before they left for Nashville, TN.  Food arrived cold, and mistakes were made with the order.  Everyone else kept mum, but I couldn't accept my plate.  Waitress didn't apologize.  Though she said nothing snooty, I  felt her displeasure with me strong enough that I lost my appetite and what I did eat soured in my stomach.  When we'd ask for more coffee, they didn't bring more cream, and by the time it arrived, the coffee was cold.  Scones were soft on top, soggy in the middle.  (Undercooked) Eggs were overcooked.  
The replacement plate was all well done, no problems, but we were so uncomfortable.  We won't be going again, as the same thing happened to my mother when she went there last summer.  Okay enough food, but servers that acted like they really didn't want to be there.  We were there about 10:15 on a Sunday morning, and not all tables were filled.  There seemed to be about 4 servers outside.  Next time, we'll go to Jerry Bob's.  Maybe the food is inexpensive, but you get service with a smile, and it's always hot.  You feel good for having gone.  Not so at Tohono Chul Garden Bistro.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,2,"Having had an enjoyable lunch here several times, I was looking forward to joining a group of friends for breakfast. The setting is lovely. It wasn't even crowded at 8:30am on a Saturday. I ordered the Huevo Hash, with a side of pork belly,it looked interesting. The server was attentive, and the food arrived fairly quickly. Sadly, I was quickly disappointed. The poached eggs were like hard boiled eggs, and , like the other parts of the meal, tepid. The only part that was hot were the sweet potato puffs (?) because they were deep fried. The roasted corn was black bits, the baby spinach, when I searched for it, was two dark shreds. The pork belly was tasty, but really, at $4 extra, hardly worth it. The coffee- it was poor quality and way overpriced ( like $3.50?!). A few of my friends ordered the special, scones french toast, it sounded good. It was not, it was dry, leaden, clearly not soaked enough in egg batter to moisten it. They were very disappointed. 
With tax and tip, the $27 breakfast was not appreciated. A local diner type restaurant we went to the following Saturday was far superior.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"This is a must place to eat when you're there touring the Tohono Gardens which is also a must if you're going to Tucson.  It's a great place if you like cactus and succulents and gardening.  The restaurant also has a patio.  Great, great food!",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"Very nice place, they accommodated us on short notice. The prickly pear lemonade was sweet and tangy at the same time.. FYI they have that as a mimosa, I just didn't get to try it. Food was good, fresh. The fruits are very sweet and very fresh! Even the 8yo in our party enjoyed it. Definitely will come back when it's not 113 degrees outside.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"Sat down at the table at 1:20, it is currently 2:30 and still not served. Will give them 10 more minutes before we just walk out. If the food comes and is good I will change the rating.
Food finally arrived.  I got the chicken and waffles special. It was quite good, so I raised my rating to 3 stars.  If the service was better, the rating would be higher",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"It doesn't get any better than this!  Fast, friendly service, a quiet, natural setting, delicious food, and wonderful deserts!  I just had a perfectly prepared burger with fruit, and bourbon-pecan gelato.   Mmmmmmmm!!!!

You know I'll be back!",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"Food is good, setting is wonderful.  After a relaxing walk through the gardens, this is a nice finale.
We ordered the Three Sisters Gnocchi and Chile Relleno.  While both were good, they were also overcooked.  The smokey flavored gnocchi were almost tough, and the relleno could have benefited from less time in the oven as well.  Both servings are large and filling, so you won't leave hungry.
Service is great, very friendly and attentive.  The indoor seating is modest, and if it's a cool day you would be advised to make reservations.  The outdoor setting is lovely and larger with overhanging trees and umbrellas to shelter from sun or light rain.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"This restaurant truly speaks to it's name - it's lovely sitting outside and enjoying all o the flora and fauna.  There were tons of butterfly's and grasshoppers, hummingbirds.. jus beautiful!  The service was great as well.  The waitress made sure she served me first, and made good conversation with us.  The food was more Indian - which makes sense because it is Tohono Chul.  It was different than what we were used to.  I ordered chilequiles, and it was pretty much a bowl of crunchy nachos for breakfast, instead of soft tortillas with sauce that you would think of wit traditional chilequiles.  I'm not big on nacho's andI certainly don't want them for breakfast.  My husband ordered the heuvos rancheros, and they were different too not in a good way.  It came with fry bread, instead of tortillas.  It did state this on the menu, but he really didn't like, nor the black beans that came with it.  Some of the dishes was saw coming out truly looked good, like the salmon, and the quiche.  I think if eat here for breakfast again, we'll get more traditional food, and not Mexican fare.  I would like to try the Sunday brunch sometime.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"I was thoroughly impressed, the food was delicious and beautifully prepared, we got the qusedilla and the relleno, couldn't be happier. And the lemonade is one of a kind!",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"Oh the Huevos Rancheros...

A friend who has family in Tucson suggested we visit Tohono Chul during our vacation for the ambience alone. As she instructed, we went straight to the back patio. We were the first to sit outside that morning and the gardener was still watering the alluring flora. The scenery was gorgeous, but the Huevos Rancheros...

Brunch may be all the rave, but this place is perfect for a unordinary breakfast. One of our orders was the PB&J Griddle Cakes. These were three rather massive pancakes featuring peanut butter powder and topped with cactus arbor preserves, which had a distinctively mild flavor. But the Huevos Rancheros...

In case you want a more secluded meal, there are a few tables available beyond the patio out in the garden. We were not given the option to sit there, but it may have been a nice place to eat the Huevos Rancheros...

Oh the Huevos Rancheros was just the best dish consumed during our stay in Tucson. Healthy, tasty and with a Southwest flair, this was a dish to remember. The mixture of chorizo and cherry tomatoes and some sort of squash that surrounded the over-medium eggs on a piece of fry bread was an amazing combination. The home fries were equally as tasty and cooked to perfection - slightly crunchy and bursting with flavor. 

It would be nice to try some of the other things on the menu, but the Huevos Rancheros...",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"If you're thinking about ordering the ""Bottomless"" drinks, read this!!

~My biggest complain are the ""Bottomless"" Margaritas or Mimosas. They charge you $10 for the first one and then the second one is $4. Then starting on your third drink you get each one for $.01. They don't tell you this initially. I was also mad about that because we ordered our margaritas and our server disappeared until the end of our meal. He then asked if we'd like another margarita so we said yes even though it was the end of our meal and we felt full. We thought, ""What the heck, they're bottomless and we've only had one round."" No, we got charged another $8 for margaritas we didn't even finish since we had already drank the entire pitcher of water at table (because our server did not come back). 

Our bill for a salmon salad, crab cake entree, and 4 margaritas was $70 not including the tip. It did not feel like a $70 meal and we felt a bit cheated- especially seeing as how we spent almost $30 on alcohol for drinking a margarita and a half each. 

If you're going to advertise bottomless drinks, your waitstaff needs to be around to serve them!! 

As for the food itself:

Salmon salad: 7/10 
   - Salmon was flavorful and cooked perfectly
   - Overall a little too much dressing, the salad was heavy because of this. It covered the flavor of the fruit and the 
Crab cakes: 10/10 
   - Best flavor, hard to remember ever having better crab cakes even when on the coast 
   - Sides were delicious too except the beans (had no flavor) 

I wanted to love this place because of the park and the beautiful scenery, but the meal itself was lacking. That being said, if things improve I wouldn't mind coming back. It's a nice change from the usual restaurant.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"One of the best meals I've ever had, southwestern twist on a caprese salad and prickly pear lemonade. Charming setting",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"Beautiful!  We had brunch outside in the fabulous fall weather.  It was a weekday morning, so it was a bit slow.  It was not a big selection on the menu, but there is definitely something for everything, with food prepared perfectly.

Four stars, rather than five, is because it is a bit on the pricey side.  Also, no one was in a hurry - Which was appropriate for our group, but might not be for everyone.  Really beautiful gardens!",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,Yes this place is pricey. But where else can you have fancy lunch with good service among blooming desert flowers or sitting that close to saguaro cacti? The whole place seems to be a bungalow before and the main dining room has a colonial yet chic feel to it. Good for bridal shower or other events. Has a gift shop in one of its wings that u can browse while waiting. Food isn't bad either.,Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"A lovely setting for just sitting with your prickly pear lemonade!  I enjoy the rich history of this house.  The doors that would admit horses or perhaps even a carriage.
The food.., I always find it delicious, pretty,and plentiful.  Although they no longer do a high tea in the afternoons, they gave myself and my 5 year old with her other grandma a wonderful facsimile.
It is worth the wait which does occur at times... as with any resturant.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"After a walk through the beautiful gardens, collecting ideas and taking pics, we stopped to eat breakfast.
 Wow! My daughter had the Fruit Plate, I don't even care for fruit, but this was delish.
 I had the Soft Shell Crab sandwich, which was tasty, but the flavors didn't compliment each other
 The other meal ordered was a burger, which they knocked out of the park! Moist, delicious and just right.
 The fries and sweet potato fries were excellent as well. Crispy and hot.
 The servers were sweet, and the outdoor patio was perfect.
 It is expensive, you are going to pay to sit in the greenery, but they are a little shop, in a big park, and have to earn enough to stay open, eh?
 Go in the off hours, to avoid a wait. Bring a camera.
 And throw a French fry to the handicapped sparrow, he tumbles when he walks, so they  bend the no feeding birds rule for him.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,1,"We went here for their special holiday lights trail and we were told that dinner included tickets to the trail when the reservations were made. However, that info was wrong. They wanted the six of us to pay $10 per person after we ate. Very disappointed. The food was ok.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"I have been to Tohono Chul twice now and was so impressed both times! The first time I had ordered the Huevos Rancheros and the second time Chicken & Waffles. They were both delicious but I am still dreaming of the Huevos Rancheros!! 

The staff was extremely friendly both times and the overall look of the space is so beautiful which was an added bonus. 

Don't miss out on the bottomless mimosas (loved the prickly pear!) and be sure to take a stroll around the park after eating.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"This is such a lovely place for breakfast, if only the food could match the ambiance. My husband ordered eggs Benedict, but the eggs arrived severely overcooked and the potatoes cold.  I had asked for multigrain toast, but got sourdough. The waitress was super sweet and apologized for the cook who she said was ""in training"". She made everything right and was patient and good-humored, really the salvation of this experience. Oh, and I might add that the food is seriously overpriced - eggs Benedict is $13.50!  If it were exceptional, that would be one thing, but it was very mediocre. Too bad. I really want to like this place.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,Was a beautiful day and the garden is beautiful. The food was fabulous. Service was great! We definitely will be going back,Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"The vegan split pea and brown rice burger with fries was amazing. The brownie a la mode was even better. Beautiful scenery and very pleasant staff.
My husband had the quesadilla and it was huge.
Mom had the special salad and enjoyed it. They even brought out a bowl of water for my service dog.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,2,"The Tohono Chul Park Tearoom recently closed and the Garden Bistro opened in the same setting, complete with new chefs and management.  They were only open one week when I visited and were clearly still working out some food prep/ staffing/ order delivery issues.  The lunch menu was fairly limited, featuring a couple of salads and sandwich options or burgers.  I ordered a $10 fruit salad which was supposed to come with greek yogurt and a scone. The salad promised an array of fruits plus scone and greek yogurt but the scone was more like a small cookie, the yogurt was missing (a honey butter mixture in its place) and the salad was missing three of the promised fruits, plus it was very small, resembling your typical side of fruit decoratively placed on a plate with lemon garnish.  Definitely disappointed.  I am hoping that this was just a case of opening week difficulties and that better food and service will be coming.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"Loved the atmosphere. It is a very beautiful desert oasis.  Our food took too long, maybe an hour. Food was average.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,My daughter and I were looking for a non-chain restaurant in the area and I remembered this hidden gem I had gone to over 20 years ago. We were not disappointed at all and are looking forward to coming again. And to see the park too! We like to order two different plates and share the experience. Great food and drink!,Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,This place is unbelievable!! Don't miss it!! Food is a WOW!! The garden setting is gorgeous and serene!! The staff is friendly a good at what they do. We were treated to a new nonalcoholic drink with mango and cucumber (delicious) heaven is smiling down on this place!!!,Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"I have dined at Tohono Chul Bistro many times. This was breakfast on a beautiful day in a beautiful place in the shade with Cousine. We arrived at about 9:15 am and did not wait. She eats GF and we were both pleased that star waiter Zach had no hesitancy describing how easily selections could be modified to suit. I ordered coffee and an omelet with avocado, roasted poblano chile and chorizo with a side dish of fruit. She selected hot water (she BYO'ed her tea) and a variation of huevos rancheros with the same side dish. We were both happy with our eggs but the real feature was the fresh fruit. Lovely tasty berries (blue, rasp and straw) grapes with flavor and good texture, decent sliced (not cubed and bagged) melon, and very flavorful orange slices. Hats off to the chef there. Made a tremendous difference. The only tweak I'd suggest is the quality of the coffee, which could, I think, be ""upped"", especially for the price.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,3,"Very hit and miss, this place. The outdoor seating area is tranquil and beautiful, which is enough of a draw to allow the establishment to get away with so-so food, disproportionately high prices and erratic service. Were I seated indoors, I'd have given a two-star rating.

I witnessed some friendly waitstaff, but our waiter was devoid of personality and exceptionally slow. My entree, the three tacos, was adequate. The brownie a la mode turned out to be three sizable brownies -- more generous than I've ever seen. Like I said, hit and miss.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,2,"This restaurant has been in decline ever since the new owners took over. Apart from a poorly organized dining room (I was seated in a spot where every waiter brushed my chair trying to squeeze by) and a wobbly table, the kitchen is seriously mismanaged. My son and I both ordered pastries which were obviously day-old (his croissant was hard) and we had to ask three times for his scrambled eggs. Then after the waiter finally brought them, someone else tried to bring another serving five minutes later. 

The tea room used to be one of my favorite special-occasion places, but now my advice is to save your money. It's not even close to worth it.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"This bistro/cafe has great food in a unique and beautiful setting within this urban park.  Dine inside the old restored building or in the hummingbird garden and enjoy the peaceful desert ambiance.  The food matches the great setting with flavorful Southwestern dishes as well as simple but beautifully executed cafe food.  Sandwiches are the right portion and served with good french fries, the taco trio is good (although the fish taco is a bit dry - needs a good sauce), the fruit served with any dish is always fresh.  Definitely enjoy the Prickly Pear Lemonade (unlimited refills) - it's a neon pink color and everyone around you will be having it as well.  Two points of caution:  they have recently raised prices so you will pay for the surroundings and don't go hungry - the portions are fine but not plentiful.  Don't plan to split with anyone.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,4,"The setting is absolutely gorgeous. I was not expecting to eat outside where I could see hummingbirds and butterflies, but it was a pleasant surprise. It took close to 45 minutes after ordering lunch to receive our food, which is they only reason I'm not giving 5 stars. A little overpriced for the experience, but I will definitely go back again.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,1,"Two additional trips back to the bistro have yielded the same opinion:  mediocre food, expensively priced, long wait times, friendly staff.  

We are members of several other museums whose restaurants are operated by the same company (Pima air & space museum, Sonoran Desert Museum).  Both of these other operations are cafeteria-style, serve yourself, hot grill venues.  The food is average to good and the price is the same.  

At Tohono Chul Park, however, you have the same restauranteers attempting white table cloth fine-dining--prices and all-- whilst serving up sweet potato fries, wraps, and burgers.  Attempts at more creative entrees are dismal---either in flavor or in being pepared/presented as promised on the menu.  All in all, it simply does not add up.  

As much as we loved eating brunch after a stroll through the park, we will not be returning until there is a change in management.",Tohono Chul Garden Bistro
zsQ1_PNV3KN0EWhAE-WV9g,5,"Favorite brunch spot. The chicken and waffles, chul brunchalada, and the daily fresh baked muffins are the best!",Tohono Chul Garden Bistro
