business_id,stars,name,processed_text
7k9qGQyytbGxpJTnwxK6Xg,4,QDOBA Mexican Eats,qdoba like taco bell way beethoven like nickleback authentic mexican cuisine served intimate setting professional waitress seen culinary career stuff restaurateur dream id advise ordering least three entree requesting seven twenty extra tray set little tapa tasting menu sure might cost buck gone tapa bar lately stop questioning maybe im smarter maybe there reason im semiprofessional food critic get gumbo get least two burrito get damn quesadilla order without extra queso chump disappointment mankind heck order extra queso sprite bit refined palate way steal much tabasco tray soda machine steal least five bottle visit deserve stop youre king rito town cant start shoving tortilla nonsense mouth like exgirlfriend nancy diet cheat day youll look like stupid dumb idiot need douse cornucopia diarrheafuel tabasco look like money shot adult film authentic friend youve stumbled secret mayan shiznit something welcome el dorado meal sopping wet hot sauce wasted money like nancy used waste money allinall qdoba masterpiece ethnic dining fantastic night young lover remedial community college spanish class miss nancy im sorry selfish
7k9qGQyytbGxpJTnwxK6Xg,4,QDOBA Mexican Eats,love qdoba therefore love place right street movie right friend go flick head right street go love big portion size get amount money pay seems like lot definitely worth portion size get usually split chip get soda wash make sure eat slowly might end qdoba effectgas feel like youre pukethe general overeat feeling careful glutiness edit im talking burrito
7k9qGQyytbGxpJTnwxK6Xg,5,QDOBA Mexican Eats,wheneve im mood mexican food isnt often qdoba goto spot well may given tastebud little boost seeing hv online ordering actually ready time burrito favorite theyre filling satisfying staff always nice pleasant atmosphere pretty chill location convenient everything train multiple bus nice weather day popping ive tried chipotle im gon na stick qdoba funny bc seems cant ever find anyone like either two lol
7k9qGQyytbGxpJTnwxK6Xg,3,QDOBA Mexican Eats,qdoba isnt much say average mexican food decent price seating nice atmosphere okay find chipotle overall better experience qdoba general comparing location nearest chipotle center city
7k9qGQyytbGxpJTnwxK6Xg,3,QDOBA Mexican Eats,customer service always great clean time food pretty decent today found something metal vegetarian quesadilla luckily wasnt chewing like horse didnt damage teeth usually dont thing like happen found winning lottery ticket quesadilla
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,pas location sub par staff rude cashier tanisha believe name poor service place temple campus see google review well
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,went friend week ago new jersey ive chance experience qdoba two three time different location great experience food service unfortunately trip went little differently walked qdoba around oclock temple rush line helped immediately since extremely unfamiliar menu took second browse menu store might add located behind counter cashier angered first member later turned assembly line asshole making condescendingsarcastic remark knowing wanted proceeded place grilled chicken wrap slide asshole asshole introduced mumbling noise couldnt understand politely asking repeat muttered blurted salsa option rude demeanor chose salsa apologized continued order continued fill burrito content choosing moved line got end made final request rice rather taking second would take put scoop rice burrito angrily said oh tell assumed joking turned wrong apologized got nothing return extremely annoyed proceeded slide tray asshole asshole blurted dollar change total order come handed cup never ordered feeling uncomfortable almost bullied handed cash got change waited thank never got left line feeling size brain person manages fine establishment small approached soda fountain fill cup never ordered charged greeted bucket ice uncovered container cut lemon enormous family fly decided land disgusted sat nearest booth waited friend wall booth covered food residue dont know food fight gone degenerate employee arrived fly sure didnt seem mind know youre probably imaging right honestly hardworking year old wanted chicken burrito ordering process took literally second could second positive smart polite employee working day never walk inside qdoba really shame burrito banging
7k9qGQyytbGxpJTnwxK6Xg,3,QDOBA Mexican Eats,dont come lunchdinner rush food okay never qdoba regular mexicanchained food burrito taco quesadilla burrito bowl like spending puny taco guest suggest getting burrito burrito bowl fill whatever want rice option bean veggie salsa queso guac sour cream still three time much food taco fairly simple menu walk seating adequate
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,jesus christ people think mexican food handed turd wrapped tortilla pooped someone ate nothing good mexican food lot corn made mistake coming stomach still trying forgive heinous act people vote wallet go south philly actual people mexican heritage reside make real mexican food trust white dude who failing economics didnt give single fuck slapped overcooked meat onto overprocessed flour flapjack thing sprinkle lettuce atop heaping pile diarrhea place disgrace top craptastic food ive eaten cleaner place tijuana read mike t review hell go detail grimy place detail bad place though absolutely disagree absurd tasting wrapped meat concoction ultimately handed amazing burrito california cost filled brim deliciousness thats hard describe acid trip good burrito south philly amazing good disgusting burrito qdoba cost close made hitler malevolent intestine described like overused portapotty choose wisely
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,taco good ordered cheese nacho didnt come nacho guy suggested side dont get soggy ride home talk pissed
7k9qGQyytbGxpJTnwxK6Xg,4,QDOBA Mexican Eats,qdoba mexican joint within confines templetown yeah know real mexican food fast food itll trick quality food service pretty standard compared qdoba location college campus get backed especially noon pm lunch pm pm dinner kind overpriced get taco gumbo burrito reasonably priced good goto qdoba item salsa selection pretty good flavorful pulled pork favorite meat tender soft cant get enough everythings relatively fresh tasting bit salty day batch food dont seem flavorful usual thats nothing dab hot sauce cant cure
7k9qGQyytbGxpJTnwxK6Xg,3,QDOBA Mexican Eats,best worstit pretty pricey college campus broke student galore okay awhile although price one meal make wallet cry give hefty portion leaf filled
7k9qGQyytbGxpJTnwxK6Xg,2,QDOBA Mexican Eats,super stingy food barely gave rice bean chicken ask extra try charge one qdoba usually better chipotle location food gave stomach ate little bit food pay much go establishment crappy service quantity quality food eat mexican food truck go chipotle qdoba suck
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,today went broad street location north philadelphia temple campus wanted try impossible meat burrito excited ordered friend ordered food proceeded check friend got register ordered cup drink mentioned food together realized one cup said wait get another cup cashier got upset said im sorry wanted food go proceeded snatch food bag slam tray saying dont time ignorant as nigger today point im drink fountain friend still register say ignorant asked food stay proceeded argue told walk away asked speak manager denied right still sat ate food decided would call corporate instead stepped outside called restaurant asked speak manager left hold minute someone picked phone started tell story soon said called u ignorant as nigger hung phone led email corporate im saying say never life called anything nature treated manner never frequenting establishment ever hope lady burgundy shirt get karma deserves unprofessional distasteful least treat people paying well amount basic bland food hope lesson held accountable action future hiring level headed people arent easily agitated paying customer shame qdoba hope problem doesnt become larger already
7k9qGQyytbGxpJTnwxK6Xg,4,QDOBA Mexican Eats,one goto qdoba location located right broad cecil b moore ive coming decided review honestly say service always fast friendlytoday line door people opened knocked crowd swift professional manner personally like location take time making quesadilla whereas qdoba throw cheese smooth cheese sauce evenly without asking taste quesadilla consistently hot fresh literally diced tomato pick right walked thing dislike sometimes get cheese backside second portion near grill cant see cheese would prefer consistent get cheese cheese thats displayi also dont like parking herebut located temple campus lack parking expected thati love place lacesays dont yell yelp
7k9qGQyytbGxpJTnwxK6Xg,5,QDOBA Mexican Eats,well maintained qdoba quick line always fresh ingredient good customer service
7k9qGQyytbGxpJTnwxK6Xg,5,QDOBA Mexican Eats,qdoba awesome employee alway nice smiling efficient always make joke seem remember customer go fairly often go spot campus want grab quick lunch
7k9qGQyytbGxpJTnwxK6Xg,3,QDOBA Mexican Eats,food always good worker location idiot none know menu anything come certain menu item stupidity worker truly never disappoints never seamless experience due employee
7k9qGQyytbGxpJTnwxK6Xg,3,QDOBA Mexican Eats,although didnt receive best customer service every single employee interacted great manner mean best customer service placed online order got went sign said pick stood say something let know grab order tablewhich crazy couldve grabbed anybodys order vice versa associate handled well main reason star store nasty stuff floor back salad station mess everybody know food workstation hygiene first thing cater far food quality taste
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,staff young immature probably temple university student fine bowl made small better chipotle put food bowl line longer needed slow pm wasnt anyone behind boyfriend boyfriend together asked needed bag dont know dumb girl also girl ask rest staff quiet talk nothing line continued stall people first last time im coming ever
7k9qGQyytbGxpJTnwxK6Xg,4,QDOBA Mexican Eats,happy portion got qdoba recently almost never fastcasual hiding rain found closest open place wait restaurant headed buy drink smell drew closer food ordering line decided needed see hype loaded bowl got chip salsa drink make meal bowl stayed together rain bus ride home dont usually like queso sour cream burrito bowl flavorful made topping really come together much flavor packed know similar restaurant always bland didnt know qdoba legit
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,love qdoba location could improve sloppy plate food also food item mixed together white rice mixed brown lettuce corn etc due rushing fixing food even isnt line portion size also changed ask double rice theyll give extremely thin layer location ask double meat end counter top rushing worth money go chipotle make bowl home used favorite chipotle
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,burrito bowl absolutely disgusting chicken lacking dry pick de gallo missing cilantro onion tomato basically obscene amount rice never
7k9qGQyytbGxpJTnwxK6Xg,2,QDOBA Mexican Eats,came lull day encountered one rudest people staff ever tall slender blonde male blue qdoba shirt black hat regarded like huge problem actually flung item requested burrito bowl unbelievably bad attitude ive done food service throughout college year decade ago tell someone shit demeanor dealing customer make sense also taught public high school several year needle say able let quite lot ridiculous behavior roll back even consider reason someone act sunday afternoon making burrito bowl someone completely neutral hell dont like job find another one dont take customer didnt even bat eye wrong way dude working wasnt hot either pretty loud music hum kitchen little trouble hearing question excuse pleasant person staff young lady pink hair maybe ought bump management fire two since dont know treat people
7k9qGQyytbGxpJTnwxK6Xg,4,QDOBA Mexican Eats,coming kind nostalgic came alot first opened year ago always get thing cheese chicken nacho course ordered always ordered think next time ill go burrito switch service good food taste remembered
7k9qGQyytbGxpJTnwxK6Xg,5,QDOBA Mexican Eats,amazing food consistently time new chiluba burrito flame say happy new yearshappy yelping
7k9qGQyytbGxpJTnwxK6Xg,1,QDOBA Mexican Eats,looooove qdoba favorite place ive qdoba country qdoba lay rice skimp everything else obvious maybe management give strict portion limit give got taco salad like piece salad sad think subway worse
